,Unnamed: 0,player_name,team_abbreviation,age,player_height,player_weight,college,country,draft_year,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season
1780,1780,Eldridge Recasner,CHH,33.0,193.04,87.089664,Washington,USA,1992,Undrafted,Undrafted,43,2.4,1.2,0.9,-1.5,0.04,0.099,0.174,0.422,0.172,2000-01
1810,1810,Derrick Coleman,CHH,34.0,208.28,122.46984,Syracuse,USA,1990,1,1,34,8.1,5.4,1.1,-8.6,0.073,0.23,0.2289999999999999,0.469,0.113,2000-01
1812,1812,David Wesley,CHH,30.0,185.42,95.707912,Baylor,USA,Undrafted,Undrafted,Undrafted,82,17.2,2.7,4.4,2.6,0.023,0.059,0.23,0.509,0.214,2000-01
1839,1839,Hersey Hawkins,CHH,34.0,190.5,90.7184,Bradley,USA,1988,1,6,59,3.1,1.4,1.2,-0.3,0.03,0.108,0.128,0.555,0.1939999999999999,2000-01
1888,1888,Baron Davis,CHH,22.0,190.5,96.161504,UCLA,USA,1999,1,3,82,13.8,5.0,7.3,4.9,0.046,0.099,0.192,0.512,0.319,2000-01
1910,1910,Jamaal Magloire,CHH,23.0,208.28,117.93392,Kentucky,Canada,2000,1,19,74,4.6,4.0,0.4,3.2,0.111,0.195,0.1639999999999999,0.506,0.042,2000-01
1996,1996,Lee Nailon,CHH,26.0,203.2,109.315672,Texas Christian,USA,1999,2,43,42,3.9,2.2,0.6,2.6,0.076,0.147,0.182,0.529,0.102,2000-01
2116,2116,Terrance Roberson,CHH,24.0,200.66,97.52228,Fresno State,USA,Undrafted,Undrafted,Undrafted,3,0.0,0.3,0.3,-15.6,0.0,0.077,0.134,0.0,0.111,2000-01
2135,2135,Tim James,CHH,24.0,200.66,96.161504,Miami (FL),USA,1999,1,25,30,1.5,1.2,0.3,0.2,0.099,0.11,0.154,0.387,0.065,2000-01
2143,2143,Scott Burrell,CHH,30.0,200.66,98.883056,Connecticut,USA,1993,1,20,4,4.3,0.8,0.3,-10.3,0.032,0.0559999999999999,0.196,0.507,0.048,2000-01
2160,2160,P.J. Brown,CHH,31.0,210.82,108.86208,Louisiana Tech,USA,1992,2,29,80,8.5,9.3,1.6,5.3,0.104,0.1989999999999999,0.124,0.518,0.071,2000-01
2161,2161,Otis Thorpe,CHH,38.0,208.28,112.490816,Providence,USA,1984,1,9,49,2.8,3.0,0.6,-0.7,0.095,0.174,0.126,0.487,0.077,2000-01
2217,2217,Matt Bullard,CHH,35.0,208.28,97.52228,Iowa,USA,Undrafted,Undrafted,Undrafted,31,3.4,1.5,0.5,-6.3,0.03,0.12,0.172,0.436,0.077,2001-02
2248,2248,P.J. Brown,CHH,32.0,210.82,108.408488,Louisiana Tech,USA,1992,2,29,80,8.4,9.8,1.3,3.1,0.122,0.23,0.124,0.545,0.064,2001-02
2291,2291,Kirk Haston,CHH,23.0,205.74,109.769264,Indiana,USA,2001,1,16,15,1.7,1.3,0.3,-9.3,0.072,0.188,0.249,0.306,0.114,2001-02
2293,2293,Lee Nailon,CHH,27.0,205.74,107.954896,Texas Christian,USA,1999,2,43,79,10.8,3.7,1.2,0.2,0.062,0.114,0.22,0.513,0.089,2001-02
2373,2373,Robert Traylor,CHH,25.0,203.2,128.820128,Michigan,USA,1998,1,6,61,3.7,3.1,0.6,-3.1,0.115,0.1969999999999999,0.193,0.473,0.093,2001-02
2397,2397,Stacey Augmon,CHH,33.0,203.2,96.615096,Nevada-Las Vegas,USA,1991,1,9,77,4.7,2.9,1.3,5.3,0.053,0.139,0.149,0.481,0.128,2001-02
2447,2447,David Wesley,CHH,31.0,185.42,92.079176,Baylor,USA,Undrafted,Undrafted,Undrafted,67,14.2,2.1,3.5,-1.0,0.02,0.045,0.204,0.479,0.163,2001-02
2457,2457,Bryce Drew,CHH,27.0,190.5,83.46092800000001,Valparaiso,USA,1998,1,16,61,3.4,1.2,1.7,2.7,0.021,0.086,0.139,0.539,0.209,2001-02
2519,2519,Baron Davis,CHH,23.0,190.5,101.151016,UCLA,USA,1999,1,3,82,18.1,4.3,8.5,2.4,0.032,0.089,0.237,0.498,0.364,2001-02
2529,2529,Jamaal Magloire,CHH,24.0,210.82,117.480328,Kentucky,Canada,2000,1,19,82,8.5,5.6,0.4,3.7,0.1159999999999999,0.221,0.1989999999999999,0.623,0.035,2001-02
2554,2554,Jamal Mashburn,CHH,29.0,203.2,112.037224,Kentucky,USA,1993,1,4,40,21.5,6.1,4.3,1.8,0.022,0.149,0.276,0.505,0.2019999999999999,2001-02
2561,2561,Jerome Moiso,CHH,24.0,208.28,105.233344,UCLA,France,2000,1,11,15,1.1,1.7,0.3,0.8,0.061,0.3,0.171,0.4,0.085,2001-02
2611,2611,Elden Campbell,CHH,33.0,213.36,126.552168,Clemson,USA,1990,1,27,77,13.9,6.9,1.3,0.5,0.07,0.215,0.235,0.5579999999999999,0.084,2001-02
2615,2615,George Lynch,CHH,31.0,203.2,103.418976,North Carolina,USA,1993,1,12,45,3.8,4.1,1.2,0.2,0.085,0.146,0.131,0.3989999999999999,0.1,2001-02
