,Unnamed: 0,player_name,team_abbreviation,age,player_height,player_weight,college,country,draft_year,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season
1278,1278,Juwan Howard,WAS,26.0,205.74,113.398,Michigan,USA,1994,1,5,36,19.0,8.2,3.0,-2.5,0.074,0.17,0.248,0.511,0.144,1998-99
1302,1302,Jahidi White,WAS,23.0,205.74,131.54168,Georgetown,USA,1998,2,43,20,2.5,2.9,0.1,-4.7,0.139,0.191,0.147,0.517,0.008,1998-99
1316,1316,Jeff McInnis,WAS,24.0,193.04,86.18248,North Carolina,USA,1996,2,37,35,3.7,0.6,2.1,-8.5,0.023,0.035,0.193,0.444,0.317,1998-99
1347,1347,Don Reid,WAS,26.0,203.2,113.398,Georgetown,USA,1995,2,58,38,3.8,2.7,0.3,0.1,0.068,0.173,0.135,0.5670000000000001,0.034,1999-00
1399,1399,Jahidi White,WAS,24.0,205.74,131.54168,Georgetown,USA,1998,2,43,80,7.1,6.9,0.2,-3.4,0.152,0.261,0.184,0.524,0.015,1999-00
1406,1406,Gerard King,WAS,27.0,205.74,113.398,Nicholls State,USA,Undrafted,Undrafted,Undrafted,62,5.3,4.0,0.8,-1.3,0.087,0.188,0.146,0.534,0.075,1999-00
1423,1423,Ike Austin,WAS,30.0,208.28,122.46984,Arizona State,USA,1991,2,48,59,6.7,4.8,1.3,-8.2,0.062,0.216,0.1989999999999999,0.481,0.104,1999-00
1485,1485,Chris Whitney,WAS,28.0,182.88,79.3786,Clemson,USA,1993,2,47,82,7.8,1.6,3.8,-1.8,0.0139999999999999,0.084,0.187,0.5539999999999999,0.319,1999-00
1520,1520,Calvin Booth,WAS,24.0,210.82,109.315672,Penn State,USA,1999,2,35,11,3.8,2.9,0.6,-2.7,0.123,0.157,0.184,0.4029999999999999,0.073,1999-00
1570,1570,Richard Hamilton,WAS,22.0,198.12,83.91452,Connecticut,USA,1999,1,7,71,9.0,1.8,1.5,-3.9,0.031,0.079,0.243,0.482,0.131,1999-00
1579,1579,Rod Strickland,WAS,33.0,190.5,83.91452,DePaul,USA,1988,1,19,69,12.6,3.8,7.5,-6.2,0.038,0.098,0.218,0.485,0.377,1999-00
1606,1606,Aaron Williams,WAS,28.0,205.74,102.0582,Xavier,USA,Undrafted,Undrafted,Undrafted,81,7.6,5.0,0.7,2.2,0.122,0.186,0.18,0.5720000000000001,0.062,1999-00
1619,1619,Tracy Murray,WAS,28.0,200.66,103.418976,UCLA,USA,1992,1,18,80,10.1,3.4,0.9,-3.5,0.039,0.134,0.1969999999999999,0.555,0.067,1999-00
1632,1632,Reggie Jordan,WAS,32.0,193.04,88.45044,New Mexico State,USA,Undrafted,Undrafted,Undrafted,36,1.1,1.1,0.9,4.7,0.076,0.102,0.14,0.349,0.213,1999-00
1654,1654,Laron Profit,WAS,22.0,195.58,92.532768,Maryland,USA,1999,2,38,33,1.5,0.8,0.8,-1.5,0.01,0.111,0.159,0.386,0.185,1999-00
1662,1662,Lorenzo Williams,WAS,30.0,205.74,90.7184,Stetson,USA,Undrafted,Undrafted,Undrafted,8,1.8,3.1,0.1,-10.4,0.176,0.1669999999999999,0.067,0.778,0.019,1999-00
1686,1686,Juwan Howard,WAS,27.0,205.74,113.398,Michigan,USA,1994,1,5,82,14.9,5.7,3.0,-4.3,0.052,0.1369999999999999,0.222,0.496,0.143,1999-00
1748,1748,Michael Smith,WAS,28.0,203.2,108.86208,Providence,USA,1994,2,35,46,6.3,7.2,1.2,-6.0,0.119,0.208,0.108,0.611,0.074,1999-00
1754,1754,Mitch Richmond,WAS,35.0,195.58,99.79024,Kansas State,USA,1988,1,5,74,17.4,2.9,2.5,-2.4,0.018,0.085,0.251,0.536,0.136,1999-00
1800,1800,David Vanterpool,WAS,28.0,195.58,90.7184,St. Bonaventure,USA,Undrafted,Undrafted,Undrafted,22,5.5,1.7,3.0,-1.3,0.043,0.064,0.181,0.462,0.254,2000-01
1858,1858,Gerard King,WAS,28.0,205.74,104.32616,Nicholls State,USA,Undrafted,Undrafted,Undrafted,45,4.8,2.9,0.7,-8.9,0.062,0.1639999999999999,0.153,0.552,0.08,2000-01
1868,1868,Tyrone Nesby,WAS,25.0,198.12,111.13004,Nevada-Las Vegas,USA,Undrafted,Undrafted,Undrafted,62,8.3,2.8,1.2,-6.5,0.037,0.093,0.184,0.444,0.0819999999999999,2000-01
1905,1905,Jahidi White,WAS,25.0,205.74,131.54168,Georgetown,USA,1998,2,43,68,8.6,7.7,0.3,-7.3,0.131,0.255,0.192,0.535,0.021,2000-01
1933,1933,Chris Whitney,WAS,29.0,182.88,79.3786,Clemson,USA,1993,2,47,59,9.5,1.8,4.2,-7.7,0.009,0.075,0.182,0.537,0.273,2000-01
1934,1934,Christian Laettner,WAS,31.0,210.82,111.13004,Duke,USA,1992,1,3,78,9.3,4.7,1.6,-2.4,0.085,0.173,0.211,0.568,0.126,2000-01
1944,1944,Courtney Alexander,WAS,24.0,195.58,92.98636,Fresno State,USA,2000,1,13,65,9.5,2.2,1.0,-10.1,0.036,0.085,0.2319999999999999,0.484,0.083,2000-01
1979,1979,Hubert Davis,WAS,31.0,195.58,83.007336,North Carolina,USA,1992,1,20,66,7.9,2.1,1.7,-0.1,0.019,0.073,0.144,0.569,0.104,2000-01
1993,1993,Loy Vaught,WAS,33.0,205.74,108.86208,Michigan,USA,1990,1,13,51,3.3,3.4,0.5,-6.0,0.107,0.263,0.165,0.484,0.068,2000-01
2003,2003,Laron Profit,WAS,23.0,195.58,92.532768,Maryland,USA,1999,2,38,35,4.3,1.8,2.5,-5.9,0.035,0.088,0.151,0.47,0.2239999999999999,2000-01
2009,2009,Mitch Richmond,WAS,36.0,195.58,97.52228,Kansas State,USA,1988,1,5,37,16.2,2.9,3.0,-2.4,0.0139999999999999,0.093,0.24,0.521,0.16,2000-01
2012,2012,Mike Smith,WAS,25.0,203.2,88.45044,Louisiana-Monroe,USA,2000,2,35,17,3.0,1.3,0.6,-8.5,0.061,0.084,0.177,0.386,0.093,2000-01
2017,2017,Michael Smith,WAS,29.0,203.2,108.86208,Providence,USA,1994,2,35,79,3.8,7.1,1.3,-11.7,0.119,0.29,0.095,0.527,0.099,2000-01
2153,2153,Popeye Jones,WAS,31.0,203.2,113.398,Murray State,USA,1992,2,41,45,3.6,4.9,0.7,-3.1,0.141,0.267,0.134,0.457,0.075,2000-01
2190,2190,Richard Hamilton,WAS,23.0,198.12,83.91452,Connecticut,USA,1999,1,7,78,18.1,3.1,2.9,-7.2,0.034,0.076,0.281,0.508,0.172,2000-01
2199,2199,Michael Jordan,WAS,39.0,198.12,97.975872,North Carolina,USA,1984,1,3,60,22.9,5.7,5.2,-0.3,0.027,0.163,0.361,0.4679999999999999,0.295,2001-02
2230,2230,Popeye Jones,WAS,32.0,203.2,113.398,Murray State,USA,1992,2,41,79,7.0,7.3,1.6,1.5,0.1369999999999999,0.211,0.156,0.49,0.103,2001-02
2302,2302,Kwame Brown,WAS,20.0,210.82,110.222856,None,USA,2001,1,1,57,4.5,3.5,0.8,-4.6,0.089,0.198,0.184,0.45,0.09,2001-02
2334,2334,Tyrone Nesby,WAS,26.0,198.12,111.13004,Nevada-Las Vegas,USA,Undrafted,Undrafted,Undrafted,70,6.3,4.5,1.3,-0.5,0.079,0.171,0.157,0.481,0.099,2001-02
2358,2358,Tyronn Lue,WAS,25.0,182.88,80.73937600000001,Nebraska,USA,1998,1,23,71,7.8,1.7,3.5,-0.8,0.011,0.0819999999999999,0.205,0.507,0.293,2001-02
