,Unnamed: 0,player_name,team_abbreviation,age,player_height,player_weight,college,country,draft_year,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season
3548,3548,Dion Glover,SAS,26.0,195.58,102.0582,Georgia Tech,USA,1999,1,20,7,3.6,1.6,0.6,-2.1,0.039,0.157,0.183,0.473,0.111,2004-05
3568,3568,Tim Duncan,SAS,29.0,210.82,117.93392,Wake Forest,US Virgin Islands,1997,1,1,66,20.3,11.1,2.7,16.7,0.111,0.2769999999999999,0.291,0.54,0.151,2004-05
3617,3617,Tony Parker,SAS,23.0,187.96,80.28578399999998,None,France,2001,1,28,80,16.6,3.7,6.1,9.7,0.02,0.107,0.25,0.528,0.3229999999999999,2004-05
3618,3618,Tony Massenburg,SAS,37.0,205.74,113.398,Maryland,USA,1990,2,43,61,3.2,2.7,0.2,-3.5,0.09,0.191,0.171,0.467,0.035,2004-05
3637,3637,Beno Udrih,SAS,22.0,190.5,90.7184,None,Slovenia,2004,1,28,80,5.9,1.0,1.9,7.8,0.016,0.068,0.205,0.5489999999999999,0.233,2004-05
3652,3652,Brent Barry,SAS,33.0,200.66,95.25432,Oregon State,USA,1995,1,15,81,7.4,2.3,2.2,6.9,0.019,0.109,0.154,0.58,0.168,2004-05
3717,3717,Bruce Bowen,SAS,34.0,200.66,90.7184,Cal State-Fullerton,USA,Undrafted,Undrafted,Undrafted,82,8.2,3.5,1.5,9.5,0.022,0.104,0.127,0.521,0.075,2004-05
3739,3739,Sean Marks,SAS,29.0,208.28,113.398,California,New Zealand,1998,2,44,23,3.3,2.4,0.3,-6.6,0.078,0.162,0.1969999999999999,0.412,0.065,2004-05
3775,3775,Linton Johnson,SAS,25.0,203.2,102.0582,Tulane,USA,Undrafted,Undrafted,Undrafted,2,0.0,1.5,0.0,22.8,0.0,0.214,0.084,0.0,0.0,2004-05
3822,3822,Glenn Robinson,SAS,32.0,200.66,108.86208,Purdue,USA,1994,1,1,9,10.0,2.7,0.9,-8.5,0.0279999999999999,0.135,0.2689999999999999,0.517,0.105,2004-05
3859,3859,Rasho Nesterovic,SAS,29.0,213.36,115.66596,None,Slovenia,1998,1,17,70,5.9,6.6,1.0,13.3,0.123,0.177,0.136,0.4629999999999999,0.061,2004-05
3905,3905,Robert Horry,SAS,34.0,208.28,108.86208,Alabama,USA,1992,1,11,75,6.0,3.6,1.1,11.5,0.076,0.157,0.163,0.5329999999999999,0.091,2004-05
3934,3934,Manu Ginobili,SAS,27.0,198.12,92.98636,None,Argentina,1999,2,57,74,16.0,4.4,3.9,16.6,0.0409999999999999,0.136,0.242,0.609,0.217,2004-05
3948,3948,Nazr Mohammed,SAS,27.0,208.28,113.398,Kentucky,USA,1998,1,29,77,9.5,7.6,0.4,-4.6,0.14,0.2,0.19,0.521,0.0289999999999999,2004-05
3954,3954,Mike Wilks,SAS,26.0,177.8,81.64656,Rice,USA,Undrafted,Undrafted,Undrafted,48,1.7,0.5,0.7,-10.5,0.016,0.089,0.176,0.482,0.2339999999999999,2004-05
