,Unnamed: 0,player_name,team_abbreviation,age,player_height,player_weight,college,country,draft_year,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season
1517,1517,Bryon Russell,UTA,29.0,200.66,102.0582,Long Beach State,USA,1993,2,45,82,14.1,5.2,1.9,8.9,0.043,0.136,0.184,0.55,0.087,1999-00
1546,1546,Scott Padgett,UTA,24.0,205.74,108.86208,Kentucky,USA,1999,1,28,47,2.6,1.9,0.5,-3.8,0.068,0.1689999999999999,0.184,0.395,0.092,1999-00
1677,1677,John Stockton,UTA,38.0,185.42,79.3786,Gonzaga,USA,1984,1,16,82,12.1,2.6,8.6,10.0,0.024,0.084,0.192,0.591,0.456,1999-00
1688,1688,Karl Malone,UTA,36.0,205.74,116.119552,Louisiana Tech,USA,1985,1,13,82,25.5,9.5,3.7,7.8,0.074,0.251,0.318,0.5820000000000001,0.1969999999999999,1999-00
1708,1708,Olden Polynice,UTA,35.0,213.36,113.398,Virginia,USA,1987,1,8,82,5.3,5.5,0.5,4.3,0.1119999999999999,0.1939999999999999,0.129,0.497,0.03,1999-00
1720,1720,Quincy Lewis,UTA,23.0,200.66,97.52228,Minnesota,USA,1999,1,19,74,3.8,1.5,0.5,-5.7,0.059,0.087,0.187,0.441,0.08,1999-00
1767,1767,Donyell Marshall,UTA,28.0,205.74,104.32616,Connecticut,USA,1994,1,4,81,13.6,7.0,1.6,6.6,0.094,0.2,0.215,0.568,0.099,2000-01
1792,1792,Danny Manning,UTA,35.0,208.28,110.676448,Kansas,USA,1988,1,1,82,7.4,2.6,1.1,3.5,0.065,0.136,0.2319999999999999,0.537,0.135,2000-01
1797,1797,David Benoit,UTA,33.0,203.2,99.79024,Alabama,USA,Undrafted,Undrafted,Undrafted,49,3.6,1.7,0.4,-2.0,0.059,0.172,0.201,0.542,0.087,2000-01
1802,1802,DeShawn Stevenson,UTA,20.0,195.58,95.25432,None,USA,2000,1,23,40,2.2,0.7,0.5,-3.0,0.037,0.073,0.2019999999999999,0.413,0.105,2000-01
1866,1866,Greg Ostertag,UTA,28.0,218.44,127.00576,Kansas,USA,1995,1,28,81,4.5,5.1,0.3,0.9,0.139,0.201,0.128,0.522,0.025,2000-01
1903,1903,Jacque Vaughn,UTA,26.0,185.42,86.18248,Kansas,USA,1997,1,27,82,6.1,1.8,3.9,-6.3,0.0139999999999999,0.1,0.171,0.535,0.3429999999999999,2000-01
1977,1977,Bryon Russell,UTA,30.0,200.66,102.0582,Long Beach State,USA,1993,2,45,78,12.0,4.2,2.1,4.7,0.048,0.118,0.175,0.565,0.105,2000-01
2060,2060,John Crotty,UTA,31.0,187.96,87.996848,Virginia,USA,Undrafted,Undrafted,Undrafted,31,2.1,0.9,1.1,0.7,0.0579999999999999,0.07,0.159,0.4429999999999999,0.211,2000-01
2061,2061,John Starks,UTA,35.0,195.58,86.18248,Oklahoma State,USA,Undrafted,Undrafted,Undrafted,75,9.3,2.1,2.4,3.8,0.017,0.073,0.181,0.476,0.13,2000-01
2062,2062,John Stockton,UTA,39.0,185.42,79.3786,Gonzaga,USA,1984,1,16,82,11.5,2.8,8.7,11.4,0.0289999999999999,0.087,0.186,0.61,0.452,2000-01
2079,2079,Karl Malone,UTA,37.0,205.74,116.119552,Louisiana Tech,USA,1985,1,13,81,23.2,8.3,4.5,5.8,0.05,0.236,0.299,0.5720000000000001,0.2339999999999999,2000-01
2129,2129,Scott Padgett,UTA,25.0,205.74,108.86208,Kentucky,USA,1999,1,28,27,2.1,1.4,0.2,-2.9,0.178,0.192,0.214,0.541,0.076,2000-01
2151,2151,Quincy Lewis,UTA,24.0,200.66,97.52228,Minnesota,USA,1999,1,19,35,3.5,1.3,0.5,6.1,0.046,0.1,0.172,0.469,0.077,2000-01
2164,2164,Olden Polynice,UTA,36.0,213.36,113.398,Virginia,USA,1987,1,8,81,5.3,4.7,0.4,3.2,0.122,0.165,0.15,0.484,0.0289999999999999,2000-01
2226,2226,Quincy Lewis,UTA,25.0,200.66,97.52228,Minnesota,USA,1999,1,19,36,4.0,1.2,1.0,-3.1,0.026,0.077,0.1689999999999999,0.474,0.12,2001-02
2250,2250,John Starks,UTA,36.0,195.58,86.18248,Oklahoma State,USA,Undrafted,Undrafted,Undrafted,66,4.4,1.0,1.1,-1.1,0.019,0.069,0.184,0.442,0.132,2001-02
2273,2273,John Stockton,UTA,40.0,185.42,79.3786,Gonzaga,USA,1984,1,16,82,13.4,3.2,8.2,3.1,0.0279999999999999,0.099,0.1969999999999999,0.601,0.442,2001-02
2275,2275,John Crotty,UTA,32.0,185.42,83.91452,Virginia,USA,Undrafted,Undrafted,Undrafted,41,6.9,1.8,3.4,2.6,0.024,0.085,0.163,0.599,0.313,2001-02
2276,2276,Karl Malone,UTA,38.0,205.74,116.119552,Louisiana Tech,USA,1985,1,13,80,22.4,8.6,4.3,0.8,0.057,0.218,0.288,0.532,0.216,2001-02
2337,2337,John Amaechi,UTA,31.0,208.28,122.46984,Penn State,England,Undrafted,Undrafted,Undrafted,54,3.2,2.0,0.5,-12.3,0.099,0.119,0.204,0.412,0.091,2001-02
2365,2365,Rusty LaRue,UTA,28.0,190.5,83.91452,Wake Forest,USA,Undrafted,Undrafted,Undrafted,33,5.8,1.5,2.2,-5.9,0.024,0.0819999999999999,0.2019999999999999,0.482,0.2339999999999999,2001-02
2413,2413,Scott Padgett,UTA,26.0,205.74,108.86208,Kentucky,USA,1999,1,28,75,6.7,3.8,1.1,2.4,0.103,0.156,0.178,0.568,0.109,2001-02
2441,2441,Bryon Russell,UTA,31.0,200.66,102.0582,Long Beach State,USA,1993,2,45,66,9.6,4.5,2.1,3.9,0.048,0.134,0.171,0.493,0.111,2001-02
2471,2471,DeShawn Stevenson,UTA,21.0,195.58,95.25432,None,USA,2000,1,23,67,4.9,2.0,1.7,-5.6,0.045,0.094,0.184,0.412,0.171,2001-02
2482,2482,Andrei Kirilenko,UTA,21.0,205.74,95.25432,None,Russia,1999,1,24,82,10.7,4.9,1.1,7.6,0.084,0.144,0.188,0.5529999999999999,0.073,2001-02
