,Unnamed: 0,player_name,team_abbreviation,age,player_height,player_weight,college,country,draft_year,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season
2850,2850,Doug Christie,SAC,33.0,198.12,92.98636,Pepperdine,USA,1992,1,17,80,9.4,4.3,4.7,9.4,0.026,0.107,0.126,0.59,0.185,2002-03
2855,2855,Scot Pollard,SAC,28.0,210.82,120.20188,Kansas,USA,1997,1,19,23,4.5,4.6,0.3,15.1,0.154,0.183,0.156,0.497,0.0279999999999999,2002-03
2914,2914,Vlade Divac,SAC,35.0,215.9,117.93392,None,Serbia and Montenegro,1989,1,26,80,9.9,7.2,3.4,9.5,0.076,0.178,0.171,0.519,0.16,2002-03
2965,2965,Lawrence Funderburke,SAC,32.0,205.74,104.32616,Ohio State,USA,1994,2,51,27,2.7,2.0,0.3,-1.6,0.083,0.159,0.1639999999999999,0.466,0.055,2002-03
3005,3005,Keon Clark,SAC,28.0,210.82,100.243832,Nevada-Las Vegas,USA,1998,1,13,80,6.7,5.6,1.0,6.2,0.088,0.176,0.152,0.528,0.07,2002-03
3029,3029,Peja Stojakovic,SAC,26.0,208.28,103.872568,None,Serbia and Montenegro,1996,1,14,72,19.2,5.5,2.0,8.2,0.0279999999999999,0.1369999999999999,0.223,0.6,0.089,2002-03
3042,3042,Mateen Cleaves,SAC,25.0,187.96,92.98636,Michigan State,USA,2000,1,14,12,1.3,0.7,0.8,1.1,0.019,0.106,0.303,0.3229999999999999,0.286,2002-03
3060,3060,Mike Bibby,SAC,25.0,185.42,86.18248,Arizona,USA,1998,1,2,55,15.9,2.7,5.2,8.6,0.022,0.061,0.217,0.5589999999999999,0.231,2002-03
3074,3074,Mike Bibby,SAC,26.0,185.42,86.18248,Arizona,USA,1998,1,2,82,18.4,3.4,5.4,5.5,0.026,0.077,0.2289999999999999,0.564,0.241,2003-04
3101,3101,Peja Stojakovic,SAC,27.0,208.28,103.872568,None,Serbia and Montenegro,1996,1,14,81,24.2,6.3,2.1,6.1,0.033,0.141,0.24,0.624,0.09,2003-04
3184,3184,Tony Massenburg,SAC,36.0,205.74,113.398,Maryland,USA,1990,2,43,59,4.3,3.2,0.5,-8.5,0.08,0.1889999999999999,0.171,0.509,0.066,2003-04
3220,3220,Vlade Divac,SAC,36.0,215.9,117.93392,None,Serbia and Montenegro,1989,1,26,81,9.9,5.7,5.3,7.1,0.07,0.16,0.188,0.511,0.273,2003-04
3237,3237,Rodney Buford,SAC,26.0,195.58,88.45044,Creighton,USA,1999,2,53,22,1.9,0.7,0.3,-26.2,0.043,0.071,0.201,0.35,0.0969999999999999,2003-04
3292,3292,Chris Webber,SAC,31.0,208.28,111.13004,Michigan,USA,1993,1,1,23,18.7,8.7,4.6,-0.7,0.065,0.198,0.289,0.456,0.2269999999999999,2003-04
3322,3322,Darius Songaila,SAC,26.0,205.74,112.490816,Wake Forest,Lithuania,2002,2,49,73,4.6,3.1,0.7,7.0,0.107,0.156,0.1639999999999999,0.541,0.077,2003-04
3344,3344,Anthony Peeler,SAC,34.0,193.04,94.347136,Missouri,USA,1992,1,15,75,5.7,2.0,1.6,4.9,0.025,0.095,0.147,0.575,0.139,2003-04
3383,3383,Brad Miller,SAC,28.0,213.36,118.38751200000002,Purdue,USA,Undrafted,Undrafted,Undrafted,72,14.1,10.3,4.3,8.9,0.087,0.228,0.176,0.579,0.179,2003-04
3387,3387,Bobby Jackson,SAC,31.0,185.42,83.91452,Minnesota,USA,1997,1,23,50,13.8,3.5,2.1,4.7,0.052,0.111,0.265,0.5379999999999999,0.171,2003-04
3437,3437,Jabari Smith,SAC,27.0,210.82,108.86208,Louisiana State,USA,2000,2,45,31,2.1,1.0,0.4,-12.6,0.065,0.127,0.2239999999999999,0.406,0.133,2003-04
3478,3478,Doug Christie,SAC,34.0,198.12,92.98636,Pepperdine,USA,1992,1,17,82,10.1,4.0,4.2,6.7,0.0289999999999999,0.104,0.149,0.544,0.178,2003-04
3494,3494,Gerald Wallace,SAC,21.0,200.66,97.52228,Alabama,USA,2001,1,25,37,2.0,2.0,0.5,-2.6,0.105,0.134,0.142,0.377,0.09,2003-04
3516,3516,Erik Daniels,SAC,23.0,203.2,97.068688,Kentucky,USA,Undrafted,Undrafted,Undrafted,21,0.6,0.9,0.2,-23.2,0.09,0.162,0.141,0.361,0.118,2004-05
3562,3562,Eddie House,SAC,27.0,185.42,79.3786,Arizona State,USA,2000,2,37,68,5.8,1.2,1.4,-2.9,0.02,0.095,0.211,0.525,0.18,2004-05
3642,3642,Bobby Jackson,SAC,32.0,185.42,83.91452,Minnesota,USA,1997,1,23,25,12.0,3.4,2.4,3.0,0.047,0.125,0.251,0.537,0.195,2004-05
3647,3647,Brad Miller,SAC,29.0,213.36,118.38751200000002,Purdue,USA,Undrafted,Undrafted,Undrafted,56,15.6,9.3,3.9,4.9,0.077,0.198,0.175,0.596,0.16,2004-05
3684,3684,Corliss Williamson,SAC,31.0,200.66,111.13004,Arkansas,USA,1995,1,13,72,10.3,3.6,1.1,-0.6,0.074,0.115,0.2239999999999999,0.536,0.09,2004-05
3688,3688,Cuttino Mobley,SAC,29.0,193.04,97.52228,Rhode Island,USA,1998,2,41,66,17.2,3.5,2.8,0.9,0.021,0.087,0.214,0.555,0.122,2004-05
3702,3702,Darius Songaila,SAC,27.0,203.2,108.86208,Wake Forest,Lithuania,2002,2,49,81,7.5,4.2,1.4,4.3,0.086,0.153,0.1639999999999999,0.5660000000000001,0.106,2004-05
3715,3715,Brian Skinner,SAC,29.0,205.74,120.20188,Baylor,USA,1998,1,22,49,4.8,5.7,0.9,-3.9,0.118,0.217,0.128,0.494,0.067,2004-05
3743,3743,Kenny Thomas,SAC,27.0,200.66,111.13004,New Mexico,USA,1999,1,22,73,12.4,7.3,2.1,-1.2,0.093,0.193,0.207,0.515,0.118,2004-05
3796,3796,Kevin Martin,SAC,22.0,200.66,83.91452,Western Carolina,USA,2004,1,26,45,2.9,1.3,0.5,3.0,0.071,0.071,0.161,0.4639999999999999,0.071,2004-05
3819,3819,Greg Ostertag,SAC,32.0,218.44,127.00576,Kansas,USA,1995,1,28,56,1.6,3.0,0.7,4.7,0.104,0.209,0.098,0.432,0.094,2004-05
3873,3873,Peja Stojakovic,SAC,28.0,208.28,103.872568,None,Serbia and Montenegro,1996,1,14,66,20.1,4.3,2.1,2.7,0.0279999999999999,0.0969999999999999,0.218,0.584,0.086,2004-05
3920,3920,Matt Barnes,SAC,25.0,200.66,102.511792,UCLA,USA,2002,2,45,43,3.8,3.1,1.3,3.3,0.078,0.141,0.138,0.465,0.113,2004-05
3942,3942,Maurice Evans,SAC,26.0,195.58,99.79024,Texas,USA,Undrafted,Undrafted,Undrafted,65,6.4,3.1,0.7,-0.7,0.079,0.106,0.159,0.511,0.0559999999999999,2004-05
3960,3960,Mike Bibby,SAC,27.0,185.42,86.18248,Arizona,USA,1998,1,2,80,19.6,4.2,6.8,3.1,0.0279999999999999,0.091,0.236,0.5429999999999999,0.2769999999999999,2004-05
3991,3991,Francisco Garcia,SAC,24.0,200.66,88.45044,Louisville,Dominican Republic,2005,1,23,67,5.6,2.8,1.4,-0.8,0.035,0.126,0.158,0.51,0.118,2005-06
4030,4030,Jason Hart,SAC,28.0,190.5,83.91452,Syracuse,USA,2000,2,49,66,3.3,1.1,1.1,-1.9,0.017,0.084,0.168,0.444,0.152,2005-06
4077,4077,Jamal Sampson,SAC,23.0,210.82,106.59412,California,USA,2002,2,46,12,0.8,1.5,0.4,4.9,0.135,0.342,0.089,0.635,0.238,2005-06
4108,4108,Bonzi Wells,SAC,29.0,195.58,95.25432,Ball State,USA,1998,1,11,52,13.6,7.7,2.8,3.1,0.1,0.183,0.221,0.507,0.139,2005-06
4149,4149,Corliss Williamson,SAC,32.0,200.66,111.13004,Arkansas,USA,1995,1,13,37,3.4,1.8,0.4,5.1,0.07,0.133,0.201,0.506,0.068,2005-06
4169,4169,Brad Miller,SAC,30.0,213.36,118.38751200000002,Purdue,USA,Undrafted,Undrafted,Undrafted,79,15.0,7.8,4.7,3.5,0.05,0.1939999999999999,0.1889999999999999,0.5760000000000001,0.205,2005-06
4201,4201,Ronnie Price,SAC,23.0,187.96,86.18248,Utah Valley,USA,Undrafted,Undrafted,Undrafted,29,2.1,0.5,0.4,-8.0,0.036,0.075,0.2289999999999999,0.474,0.153,2005-06
4219,4219,Sergei Monia,SAC,23.0,203.2,99.79024,None,Russia,2004,1,23,26,3.0,2.0,0.7,-24.5,0.038,0.152,0.143,0.413,0.091,2005-06
4223,4223,Shareef Abdur-Rahim,SAC,29.0,205.74,111.13004,California,USA,1996,1,3,72,12.3,5.0,2.1,3.9,0.065,0.152,0.201,0.588,0.13,2005-06
4264,4264,Vitaly Potapenko,SAC,31.0,208.28,129.27372,Wright State,Ukraine,1996,1,12,33,2.5,1.9,0.3,-9.0,0.089,0.152,0.125,0.535,0.0409999999999999,2005-06
4361,4361,Kenny Thomas,SAC,28.0,200.66,111.13004,New Mexico,USA,1999,1,22,82,9.1,7.5,2.0,-0.9,0.1009999999999999,0.215,0.165,0.539,0.122,2005-06
4365,4365,Kevin Martin,SAC,23.0,200.66,83.91452,Western Carolina,USA,2004,1,26,72,10.8,3.6,1.3,0.8,0.036,0.122,0.172,0.604,0.085,2005-06
4375,4375,Mike Bibby,SAC,28.0,187.96,86.18248,Arizona,USA,1998,1,2,82,21.1,2.9,5.4,2.0,0.011,0.077,0.252,0.5539999999999999,0.244,2005-06
4424,4424,Metta World Peace,SAC,26.0,200.66,117.93392,St. John's (NY),USA,1999,1,16,56,17.6,5.1,3.6,8.2,0.04,0.113,0.236,0.491,0.157,2005-06
4481,4481,Justin Williams,SAC,23.0,208.28,104.32616,Wyoming,USA,Undrafted,Undrafted,Undrafted,26,5.0,4.4,0.1,-7.6,0.171,0.2289999999999999,0.174,0.5660000000000001,0.01,2006-07
4508,4508,John Salmons,SAC,27.0,198.12,93.893544,Miami (FL),USA,2002,1,26,79,8.5,3.3,3.2,-3.5,0.026,0.121,0.155,0.5529999999999999,0.196,2006-07
4510,4510,Kenny Thomas,SAC,29.0,200.66,111.13004,New Mexico,USA,1999,1,22,62,5.3,6.1,1.2,-5.8,0.108,0.216,0.136,0.492,0.085,2006-07
