,Unnamed: 0,player_name,team_abbreviation,age,player_height,player_weight,college,country,draft_year,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season
2452,2452,Darius Miles,LAC,20.0,205.74,95.25432,None,USA,2000,1,3,82,9.5,5.5,2.2,-0.1,0.057,0.172,0.185,0.516,0.1369999999999999,2001-02
2469,2469,Corey Maggette,LAC,22.0,198.12,103.418976,Duke,USA,1999,1,13,63,11.4,3.7,1.8,-3.1,0.038,0.123,0.211,0.56,0.114,2001-02
2545,2545,Harold Jamison,LAC,25.0,205.74,122.016248,Clemson,USA,Undrafted,Undrafted,Undrafted,25,2.2,1.6,0.2,-6.0,0.14,0.1,0.131,0.544,0.051,2001-02
2568,2568,Jeff McInnis,LAC,27.0,193.04,81.19296800000001,North Carolina,USA,1996,2,37,81,14.6,2.6,6.2,-2.1,0.017,0.061,0.204,0.486,0.2769999999999999,2001-02
2589,2589,Earl Boykins,LAC,26.0,165.1,60.327736,Eastern Michigan,USA,Undrafted,Undrafted,Undrafted,68,4.1,0.8,2.1,-0.5,0.04,0.0409999999999999,0.2019999999999999,0.4639999999999999,0.309,2001-02
2590,2590,Doug Overton,LAC,32.0,190.5,86.18248,La Salle,USA,1991,2,40,18,2.2,0.7,0.7,-1.0,0.009,0.099,0.207,0.414,0.1669999999999999,2001-02
2630,2630,Eric Piatkowski,LAC,31.0,198.12,97.52228,Nebraska,USA,1994,1,15,71,8.8,2.6,1.6,-2.4,0.0279999999999999,0.093,0.152,0.601,0.1009999999999999,2001-02
2633,2633,Elton Brand,LAC,23.0,203.2,120.20188,Duke,USA,1999,1,1,80,18.2,11.6,2.4,-0.2,0.152,0.198,0.212,0.586,0.109,2001-02
2635,2635,Eldridge Recasner,LAC,34.0,190.5,86.18248,Washington,USA,1992,Undrafted,Undrafted,6,0.8,0.0,0.8,-0.3,0.0,0.0,0.106,0.3879999999999999,0.313,2001-02
2657,2657,Cherokee Parks,LAC,30.0,210.82,108.86208,Duke,USA,1995,1,12,30,6.3,4.4,0.7,-15.3,0.0819999999999999,0.165,0.141,0.523,0.055,2002-03
2689,2689,Corey Maggette,LAC,23.0,198.12,103.418976,Duke,USA,1999,1,13,64,16.8,5.0,1.9,-6.7,0.043,0.1369999999999999,0.244,0.564,0.1119999999999999,2002-03
2695,2695,Chris Wilcox,LAC,20.0,208.28,100.243832,Maryland,USA,2002,1,8,46,3.7,2.3,0.5,3.2,0.08,0.16,0.18,0.528,0.076,2002-03
2712,2712,Andre Miller,LAC,27.0,187.96,90.7184,Utah,USA,1999,1,8,80,13.6,4.0,6.7,-5.3,0.033,0.089,0.201,0.495,0.309,2002-03
2837,2837,Eric Piatkowski,LAC,32.0,198.12,97.52228,Nebraska,USA,1994,1,15,62,9.7,2.5,1.1,0.2,0.038,0.091,0.184,0.601,0.087,2002-03
2839,2839,Elton Brand,LAC,24.0,203.2,120.20188,Duke,USA,1999,1,1,62,18.5,11.3,2.5,-2.7,0.131,0.187,0.223,0.5429999999999999,0.119,2002-03
2861,2861,Sean Rooks,LAC,33.0,208.28,117.93392,Arizona,USA,1992,2,30,70,4.2,3.1,1.0,-10.7,0.044,0.144,0.132,0.46,0.085,2002-03
