,Unnamed: 0,player_name,team_abbreviation,age,player_height,player_weight,college,country,draft_year,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season
1305,1305,James Cotton,SEA,23.0,195.58,99.79024,Long Beach State,USA,1997,2,32,10,2.5,1.0,0.0,-34.0,0.033,0.129,0.214,0.482,0.0,1998-99
1318,1318,Hersey Hawkins,SEA,32.0,190.5,90.7184,Bradley,USA,1988,1,6,50,10.3,4.0,2.5,1.8,0.036,0.107,0.15,0.5539999999999999,0.119,1998-99
1332,1332,Emanual Davis,SEA,31.0,195.58,88.45044,Delaware State,USA,Undrafted,Undrafted,Undrafted,54,4.0,1.9,1.3,-2.0,0.023,0.131,0.176,0.4579999999999999,0.162,1999-00
1373,1373,Fred Vinson,SEA,29.0,193.04,86.18248,Georgia Tech,USA,Undrafted,Undrafted,Undrafted,8,1.6,0.1,0.0,22.6,0.0,0.021,0.2289999999999999,0.364,0.0,1999-00
1387,1387,Jelani McCoy,SEA,22.0,208.28,111.13004,UCLA,USA,1998,2,33,58,4.3,3.1,0.4,0.3,0.08,0.18,0.156,0.574,0.051,1999-00
1402,1402,Gary Payton,SEA,31.0,193.04,81.64656,Oregon State,USA,1990,1,2,82,24.2,6.5,8.9,2.9,0.032,0.139,0.268,0.535,0.368,1999-00
1420,1420,Horace Grant,SEA,34.0,208.28,111.13004,Clemson,USA,1987,1,10,76,8.1,7.8,2.5,1.8,0.068,0.175,0.1169999999999999,0.472,0.1009999999999999,1999-00
1426,1426,Greg Foster,SEA,31.0,210.82,113.398,Texas-El Paso,USA,1990,2,35,60,3.4,1.8,0.7,-0.3,0.025,0.1369999999999999,0.168,0.43,0.091,1999-00
1451,1451,Brent Barry,SEA,28.0,198.12,88.45044,Oregon State,USA,1995,1,15,80,11.8,4.7,3.6,0.6,0.02,0.133,0.15,0.609,0.157,1999-00
1487,1487,Chuck Person,SEA,36.0,203.2,109.315672,Auburn,USA,1986,1,4,37,2.8,1.4,0.6,-5.3,0.018,0.157,0.18,0.4029999999999999,0.106,1999-00
1552,1552,Shammond Williams,SEA,25.0,185.42,91.171992,North Carolina,USA,1998,2,34,43,5.2,1.2,1.8,-2.8,0.024,0.083,0.236,0.455,0.241,1999-00
1587,1587,Ruben Patterson,SEA,24.0,198.12,102.965384,Cincinnati,USA,1998,2,31,81,11.6,5.4,1.6,1.9,0.115,0.114,0.2,0.5870000000000001,0.095,1999-00
1600,1600,Vernon Maxwell,SEA,34.0,193.04,81.64656,Florida,USA,1988,2,47,47,10.9,1.7,1.6,-3.7,0.015,0.073,0.27,0.462,0.134,1999-00
1601,1601,Vin Baker,SEA,28.0,210.82,113.398,Hartford,USA,1993,1,8,79,16.6,7.7,1.9,0.4,0.087,0.148,0.238,0.5,0.086,1999-00
1608,1608,Vladimir Stepania,SEA,24.0,213.36,107.047712,None,Georgia,1998,1,27,30,2.5,1.6,0.1,-10.9,0.0969999999999999,0.144,0.235,0.395,0.026,1999-00
1659,1659,Lazaro Borrell,SEA,27.0,203.2,99.79024,None,USA,Undrafted,Undrafted,Undrafted,17,3.6,2.4,0.6,9.7,0.089,0.188,0.191,0.457,0.079,1999-00
1726,1726,Rashard Lewis,SEA,20.0,208.28,97.52228,None,USA,1998,2,32,82,8.2,4.1,0.9,1.6,0.086,0.146,0.192,0.5429999999999999,0.071,1999-00
1783,1783,Emanual Davis,SEA,32.0,195.58,88.45044,Delaware State,USA,Undrafted,Undrafted,Undrafted,62,5.8,2.5,2.2,0.6,0.026,0.1159999999999999,0.15,0.527,0.162,2000-01
1786,1786,Desmond Mason,SEA,23.0,195.58,97.52228,Oklahoma State,USA,2000,1,17,78,5.9,3.2,0.8,-2.0,0.055,0.138,0.157,0.483,0.066,2000-01
1801,1801,David Wingate,SEA,37.0,195.58,84.821704,Georgetown,USA,1986,2,44,1,6.0,0.0,2.0,70.6,0.0,0.0,0.14,1.0,0.286,2000-01
1835,1835,Vin Baker,SEA,29.0,210.82,113.398,Hartford,USA,1993,1,8,76,12.2,5.7,1.2,-0.8,0.098,0.139,0.238,0.481,0.072,2000-01
1855,1855,Gary Payton,SEA,32.0,193.04,81.64656,Oregon State,USA,1990,1,2,79,23.1,4.6,8.1,-0.6,0.025,0.1009999999999999,0.27,0.522,0.364,2000-01
1953,1953,Brent Barry,SEA,29.0,198.12,97.52228,Oregon State,USA,1995,1,15,67,8.8,3.1,3.4,2.1,0.023,0.113,0.135,0.66,0.19,2000-01
2046,2046,Jelani McCoy,SEA,23.0,208.28,111.13004,UCLA,USA,1998,2,33,70,4.5,3.6,0.8,-4.2,0.091,0.153,0.155,0.52,0.0819999999999999,2000-01
2108,2108,Shammond Williams,SEA,26.0,185.42,91.171992,North Carolina,USA,1998,2,34,69,6.8,1.9,2.8,-0.1,0.031,0.091,0.18,0.569,0.242,2000-01
2154,2154,Pervis Ellison,SEA,34.0,205.74,95.25432,Louisville,USA,1989,1,1,9,0.7,1.3,0.3,6.8,0.065,0.238,0.115,0.381,0.125,2000-01
2157,2157,Rashard Lewis,SEA,21.0,208.28,97.52228,None,USA,1998,2,32,78,14.8,6.9,1.6,1.5,0.06,0.165,0.182,0.5870000000000001,0.073,2000-01
2163,2163,Olumide Oyedeji,SEA,20.0,208.28,108.86208,None,Nigeria,2000,2,42,30,1.5,2.2,0.1,11.6,0.1369999999999999,0.2189999999999999,0.114,0.532,0.0139999999999999,2000-01
